"id","journal_id.id","partner_id/id","period_id.id","date","name","state"
"FRT00723",105,"C53003",11,2011/11/21,"FRT00723","posted"
"FAA40085",105,"C62053",11,2011/11/21,"FAA40085","posted"
"FAA40097",105,"C22580",11,2011/11/21,"FAA40097","posted"
"FRT00724",105,"C53901",11,2011/11/21,"FRT00724","posted"
"FAA40092",105,"C22007",11,2011/11/21,"FAA40092","posted"
"FAA40058",105,"C22901",11,2011/11/21,"FAA40058","posted"
"FAA40064",105,"C24902",11,2011/11/21,"FAA40064","posted"
"FAA40062",105,"C22806",11,2011/11/21,"FAA40062","posted"
"FAA40059",105,"C22359",11,2011/11/21,"FAA40059","posted"
"FAA40060",105,"C22907",11,2011/11/21,"FAA40060","posted"
"FRA02747",105,"C22944",11,2011/11/21,"FRA02747","posted"
"FAA40067",105,"C75003",11,2011/11/21,"FAA40067","posted"
"FAA40065",105,"C24902",11,2011/11/21,"FAA40065","posted"
"FAT17013",105,"C53901",11,2011/11/21,"FAT17013","posted"
"FRA02748",105,"C22007",11,2011/11/21,"FRA02748","posted"
"FAA40061",105,"C22901",11,2011/11/21,"FAA40061","posted"
"FAT17226",105,"C53901",11,2011/11/25,"FAT17226","posted"
"FAT17227",105,"C53901",11,2011/11/25,"FAT17227","posted"
"FAA40113",105,"C22607",11,2011/11/22,"FAA40113","posted"
"FAA40108",105,"C22970",11,2011/11/22,"FAA40108","posted"
"FAA40105",105,"C24037",11,2011/11/22,"FAA40105","posted"
"FAA40111",105,"C22912",11,2011/11/22,"FAA40111","posted"
"FAA40112",105,"C22912",11,2011/11/22,"FAA40112","posted"
"FAA40109",105,"C22901",11,2011/11/22,"FAA40109","posted"
"FAA40106",105,"C22903",11,2011/11/22,"FAA40106","posted"
"FAA40107",105,"C22901",11,2011/11/22,"FAA40107","posted"
"FAA40110",105,"C22903",11,2011/11/22,"FAA40110","posted"
"FAA40192",105,"C22912",11,2011/11/22,"FAA40192","posted"
"FAA39987",105,"C22689",11,2011/11/21,"FAA39987","posted"
"FAA39988",105,"C22970",11,2011/11/21,"FAA39988","posted"
"FAA40073",105,"C75021",11,2011/11/21,"FAA40073","posted"
"FAT16988",105,"C53298",11,2011/11/21,"FAT16988","posted"
"FAA40049",105,"C22912",11,2011/11/21,"FAA40049","posted"
"FAA40181",105,"C22924",11,2011/11/22,"FAA40181","posted"
"FAA40157",105,"C22903",11,2011/11/22,"FAA40157","posted"
"FAA40194",105,"C22071",11,2011/11/22,"FAA40194","posted"
"FAA40513",105,"C22071",11,2011/11/25,"FAA40513","posted"
"FAA40161",105,"C24902",11,2011/11/22,"FAA40161","posted"
"FAT17043",105,"C53907",11,2011/11/22,"FAT17043","posted"
"FAT17044",105,"C53918",11,2011/11/22,"FAT17044","posted"
"FAA40164",105,"C22970",11,2011/11/22,"FAA40164","posted"
"FAA40163",105,"C22901",11,2011/11/22,"FAA40163","posted"
"FAA40169",105,"C22048",11,2011/11/22,"FAA40169","posted"
"FAA40166",105,"C47003",11,2011/11/22,"FAA40166","posted"
"FAA40167",105,"C22901",11,2011/11/22,"FAA40167","posted"
"FAA40165",105,"C22903",11,2011/11/22,"FAA40165","posted"
"FAT17477",105,"C53304",12,2011/12/07,"FAT17477","posted"
"FAA41452",105,"C22048",12,2011/12/05,"FAA41452","posted"
"FAA40170",105,"C22684",11,2011/11/22,"FAA40170","posted"
"FAA40627",105,"C22310",11,2011/11/25,"FAA40627","posted"
"FAA40171",105,"C22901",11,2011/11/22,"FAA40171","posted"
"FAA40222",105,"C22048",11,2011/11/22,"FAA40222","posted"
"FAA40223",105,"C22048",11,2011/11/22,"FAA40223","posted"
"FAT17029",105,"C53548",11,2011/11/22,"FAT17029","posted"
"FAA40211",105,"C22713",11,2011/11/22,"FAA40211","posted"
"FAT17030",105,"C53050",11,2011/11/22,"FAT17030","posted"
"FAA40114",105,"C22903",11,2011/11/22,"FAA40114","posted"
"FAA40238",105,"C22211",11,2011/11/22,"FAA40238","posted"
"FAA40115",105,"C22912",11,2011/11/22,"FAA40115","posted"
"FAA40118",105,"C22908",11,2011/11/22,"FAA40118","posted"
"FAT17322",105,"C53901",11,2011/11/30,"FAT17322","posted"
"FAT17034",105,"C53901",11,2011/11/22,"FAT17034","posted"
"FAA40117",105,"C22903",11,2011/11/22,"FAA40117","posted"
"FAA40116",105,"C22970",11,2011/11/22,"FAA40116","posted"
"FAA40232",105,"C22590",11,2011/11/22,"FAA40232","posted"
"FAT17032",105,"C53901",11,2011/11/22,"FAT17032","posted"
"FAA40126",105,"C22907",11,2011/11/22,"FAA40126","posted"
"FAA40122",105,"C24429",11,2011/11/22,"FAA40122","posted"
"FAT17033",105,"C53033",11,2011/11/22,"FAT17033","posted"
"FAT17408",105,"C53033",12,2011/12/02,"FAT17408","posted"
"FAI07072",105,"C53901",11,2011/11/22,"FAI07072","posted"
"FAA40549",105,"C92858",11,2011/11/25,"FAA40549","posted"
"FAA41462",105,"C92858",12,2011/12/05,"FAA41462","posted"
"FAA40393",105,"C92858",11,2011/11/24,"FAA40393","posted"
"FAA40093",105,"C22901",11,2011/11/21,"FAA40093","posted"
"FAA40370",105,"C92858",11,2011/11/23,"FAA40370","posted"
"FAA42597",105,"C82053",12,2011/12/17,"FAA42597","posted"
"FAA40094",105,"C22901",11,2011/11/21,"FAA40094","posted"
"FRA02752",105,"C24902",11,2011/11/22,"FRA02752","posted"
"FAA40173",105,"C75003",11,2011/11/22,"FAA40173","posted"
"FAA40172",105,"C42002",11,2011/11/22,"FAA40172","posted"
"FAA40175",105,"C24902",11,2011/11/22,"FAA40175","posted"
"FAA40174",105,"C24104",11,2011/11/22,"FAA40174","posted"
"FAA40178",105,"C22594",11,2011/11/22,"FAA40178","posted"
"FAA40176",105,"C22007",11,2011/11/22,"FAA40176","posted"
"FAA40177",105,"C22903",11,2011/11/22,"FAA40177","posted"
"FAA40243",105,"C24115",11,2011/11/23,"FAA40243","posted"
"FAA40179",105,"C22970",11,2011/11/22,"FAA40179","posted"
"FAA40242",105,"C22928",11,2011/11/23,"FAA40242","posted"
"FAA41467",105,"C82037",12,2011/12/07,"FAA41467","posted"
"FAA40186",105,"C22912",11,2011/11/22,"FAA40186","posted"
"FAA40197",105,"C94017",11,2011/11/22,"FAA40197","posted"
"FAA40180",105,"C22912",11,2011/11/22,"FAA40180","posted"
"FAA40185",105,"C22912",11,2011/11/22,"FAA40185","posted"
"FAA41622",105,"C92858",12,2011/12/08,"FAA41622","posted"
"FRA02750",105,"C22912",11,2011/11/21,"FRA02750","posted"
"FAT17028",105,"C22583",11,2011/11/22,"FAT17028","posted"
"FAT17019",105,"C53901",11,2011/11/21,"FAT17019","posted"
"FAA40555",105,"C82025",11,2011/11/25,"FAA40555","posted"
"FAA41402",105,"C22908",12,2011/12/05,"FAA41402","posted"
"FAA40100",105,"C22912",11,2011/11/21,"FAA40100","posted"
"FAA40096",105,"C22071",11,2011/11/21,"FAA40096","posted"
"FAT17020",105,"C47003",11,2011/11/21,"FAT17020","posted"
"FAA40553",105,"C82025",11,2011/11/25,"FAA40553","posted"
"FAA40098",105,"C22657",11,2011/11/21,"FAA40098","posted"
"FAT17021",105,"C53918",11,2011/11/21,"FAT17021","posted"
"FAT17022",105,"C53918",11,2011/11/21,"FAT17022","posted"
"FAT17023",105,"C53918",11,2011/11/21,"FAT17023","posted"
"FAT17559",105,"C53299",12,2011/12/08,"FAT17559","posted"
"FAT17024",105,"C53299",11,2011/11/21,"FAT17024","posted"
"FAA40468",105,"C22915",11,2011/11/24,"FAA40468","posted"
"FAA40102",105,"C22953",11,2011/11/22,"FAA40102","posted"
"FAA40101",105,"C22907",11,2011/11/22,"FAA40101","posted"
"FAA40103",105,"C24902",11,2011/11/22,"FAA40103","posted"
"FAA40362",105,"C22912",11,2011/11/23,"FAA40362","posted"
"FAT17049",105,"C53128",11,2011/11/22,"FAT17049","posted"
"FAT17050",105,"C53128",11,2011/11/22,"FAT17050","posted"
"FAA40187",105,"C22965",11,2011/11/22,"FAA40187","posted"
"FAT17720",105,"C53097",12,2011/12/13,"FAT17720","posted"
"FAT17047",105,"C53296",11,2011/11/22,"FAT17047","posted"
"FAT17055",105,"C53301",11,2011/11/22,"FAT17055","posted"
"FAA40188",105,"C22903",11,2011/11/22,"FAA40188","posted"
"FAT17048",105,"C53296",11,2011/11/22,"FAT17048","posted"
"FAA41917",105,"C82005",12,2011/12/10,"FAA41917","posted"
"FAA40207",105,"C82005",11,2011/11/22,"FAA40207","posted"
"FAA40189",105,"C22922",11,2011/11/22,"FAA40189","posted"
"FAA40190",105,"C22891",11,2011/11/22,"FAA40190","posted"
"FRA02753",105,"C22970",11,2011/11/22,"FRA02753","posted"
"FAA40191",105,"C24017",11,2011/11/22,"FAA40191","posted"
"FAA40195",105,"C24903",11,2011/11/22,"FAA40195","posted"
"FAA40193",105,"C22341",11,2011/11/22,"FAA40193","posted"
"FAT17051",105,"C53901",11,2011/11/22,"FAT17051","posted"
"FAA40272",105,"C22970",11,2011/11/23,"FAA40272","posted"
"FAA40583",105,"C22646",11,2011/11/25,"FAA40583","posted"
"FAA41041",105,"C82053",11,2011/11/30,"FAA41041","posted"
"FAA40206",105,"C92858",11,2011/11/22,"FAA40206","posted"
"FAA40182",105,"C24017",11,2011/11/22,"FAA40182","posted"
"FAA40337",105,"C86024",11,2011/11/23,"FAA40337","posted"
"FAT17046",105,"C22755",11,2011/11/22,"FAT17046","posted"
"FAA40183",105,"C22912",11,2011/11/22,"FAA40183","posted"
"FAA40209",105,"C22622",11,2011/11/22,"FAA40209","posted"
"FAT17057",105,"C53901",11,2011/11/22,"FAT17057","posted"
"FAA40219",105,"C22303",11,2011/11/22,"FAA40219","posted"
"FAT17060",105,"C53907",11,2011/11/22,"FAT17060","posted"
"FAT17059",105,"C53901",11,2011/11/22,"FAT17059","posted"
"FAA40214",105,"C22912",11,2011/11/22,"FAA40214","posted"
"FAA40212",105,"C22901",11,2011/11/22,"FAA40212","posted"
"FAT17058",105,"C57002",11,2011/11/22,"FAT17058","posted"
"FAA40213",105,"C22903",11,2011/11/22,"FAA40213","posted"
"FRT00726",105,"C53901",11,2011/11/22,"FRT00726","posted"
"FAA40480",105,"C82053",11,2011/11/24,"FAA40480","posted"
"FAT17052",105,"C53095",11,2011/11/22,"FAT17052","posted"
"FAT17053",105,"C53901",11,2011/11/22,"FAT17053","posted"
"FAT17054",105,"C53901",11,2011/11/22,"FAT17054","posted"
"FAA40199",105,"C22937",11,2011/11/22,"FAA40199","posted"
"FAA40203",105,"C22352",11,2011/11/22,"FAA40203","posted"
"FAA40201",105,"C22901",11,2011/11/22,"FAA40201","posted"
"FAA40220",105,"C86024",11,2011/11/22,"FAA40220","posted"
"FAA42049",105,"C22018",12,2011/12/12,"FAA42049","posted"
"FAA40198",105,"C22657",11,2011/11/22,"FAA40198","posted"
"FAA40317",105,"C24429",11,2011/11/23,"FAA40317","posted"
"FAA40200",105,"C22903",11,2011/11/22,"FAA40200","posted"
"FAA40202",105,"C22907",11,2011/11/22,"FAA40202","posted"
"FAT17056",105,"C53299",11,2011/11/22,"FAT17056","posted"
"FAA40777",105,"C22997",11,2011/11/28,"FAA40777","posted"
"FAA40204",105,"C22901",11,2011/11/22,"FAA40204","posted"
"FAA40205",105,"C22907",11,2011/11/22,"FAA40205","posted"
"FAA40208",105,"C22532",11,2011/11/22,"FAA40208","posted"
"FAA40210",105,"C22970",11,2011/11/22,"FAA40210","posted"
"FAT17061",105,"C53230",11,2011/11/22,"FAT17061","posted"
"FAA40217",105,"C22970",11,2011/11/22,"FAA40217","posted"
"FAA40216",105,"C22907",11,2011/11/22,"FAA40216","posted"
"FAA41621",105,"C82053",12,2011/12/08,"FAA41621","posted"
"FAA42807",105,"C82053",12,2011/12/20,"FAA42807","posted"
"FAT17062",105,"C53150",11,2011/11/22,"FAT17062","posted"
"AAA00455",105,"C22907",11,2011/11/22,"AAA00455","posted"
"FAA40224",105,"C22907",11,2011/11/22,"FAA40224","posted"
"FAA40218",105,"C22970",11,2011/11/22,"FAA40218","posted"
"FAA40261",105,"C22526",11,2011/11/23,"FAA40261","posted"
"FAA40225",105,"C22211",11,2011/11/22,"FAA40225","posted"
"FAT17064",105,"C53901",11,2011/11/22,"FAT17064","posted"
"FAT17063",105,"C53918",11,2011/11/22,"FAT17063","posted"
"FAT17065",105,"C53901",11,2011/11/22,"FAT17065","posted"
"FAA40227",105,"C22211",11,2011/11/22,"FAA40227","posted"
"FAA40228",105,"C22211",11,2011/11/22,"FAA40228","posted"
"FAT17066",105,"C53901",11,2011/11/22,"FAT17066","posted"
"FAA40250",105,"C22477",11,2011/11/23,"FAA40250","posted"
"FAA40274",105,"C22903",11,2011/11/23,"FAA40274","posted"
"FAT17074",105,"C53901",11,2011/11/23,"FAT17074","posted"
"FAA40251",105,"C22912",11,2011/11/23,"FAA40251","posted"
"FAA40252",105,"C22908",11,2011/11/23,"FAA40252","posted"
"FAA40314",105,"C24129",11,2011/11/23,"FAA40314","posted"
"FAT17072",105,"C53021",11,2011/11/23,"FAT17072","posted"
"FAA40253",105,"C22912",11,2011/11/23,"FAA40253","posted"
"FAT17073",105,"C53901",11,2011/11/23,"FAT17073","posted"
"FAA40255",105,"C22912",11,2011/11/23,"FAA40255","posted"
"FAA40257",105,"C22903",11,2011/11/23,"FAA40257","posted"
"FAA40254",105,"C22903",11,2011/11/23,"FAA40254","posted"
"FAT17075",105,"C53009",11,2011/11/23,"FAT17075","posted"
"FAA40256",105,"C22908",11,2011/11/23,"FAA40256","posted"
"FAA40258",105,"C22657",11,2011/11/23,"FAA40258","posted"
"FAA40259",105,"C22008",11,2011/11/23,"FAA40259","posted"
"FAT17076",105,"C53233",11,2011/11/23,"FAT17076","posted"
"FAA40260",105,"C22903",11,2011/11/23,"FAA40260","posted"
"FAT17077",105,"C53907",11,2011/11/23,"FAT17077","posted"
"FAA40287",105,"C22710",11,2011/11/23,"FAA40287","posted"
"FAA40581",105,"C24135",11,2011/11/25,"FAA40581","posted"
"FRA02754",105,"C22903",11,2011/11/23,"FRA02754","posted"
"FAT17081",105,"C53901",11,2011/11/23,"FAT17081","posted"
"FRA02755",105,"C24902",11,2011/11/23,"FRA02755","posted"
"FRA02756",105,"C22944",11,2011/11/23,"FRA02756","posted"
"FAA40229",105,"C22211",11,2011/11/22,"FAA40229","posted"
"FAA40231",105,"C22912",11,2011/11/22,"FAA40231","posted"
"FAA40233",105,"C22901",11,2011/11/22,"FAA40233","posted"
"FAA40239",105,"C22471",11,2011/11/23,"FAA40239","posted"
"FAT17067",105,"C53901",11,2011/11/22,"FAT17067","posted"
"FAA40234",105,"C22970",11,2011/11/22,"FAA40234","posted"
"FAA40266",105,"C22583",11,2011/11/23,"FAA40266","posted"
"FAA40235",105,"C22901",11,2011/11/22,"FAA40235","posted"
"FAT17232",105,"C53557",11,2011/11/25,"FAT17232","posted"
"FAT17154",105,"C22211",11,2011/11/24,"FAT17154","posted"
"FAA40236",105,"C88026",11,2011/11/22,"FAA40236","posted"
"FAA40854",105,"C95021",11,2011/11/29,"FAA40854","posted"
"FAA40245",105,"C62005",11,2011/11/23,"FAA40245","posted"
"FAA40240",105,"C22970",11,2011/11/23,"FAA40240","posted"
"FAA40241",105,"C22908",11,2011/11/23,"FAA40241","posted"
"FAA40244",105,"C22912",11,2011/11/23,"FAA40244","posted"
"FAA40247",105,"C22719",11,2011/11/23,"FAA40247","posted"
"FAT17068",105,"C53901",11,2011/11/23,"FAT17068","posted"
"FAA40246",105,"C75007",11,2011/11/23,"FAA40246","posted"
"FAT17070",105,"C53296",11,2011/11/23,"FAT17070","posted"
"FAT17083",105,"C53232",11,2011/11/23,"FAT17083","posted"
"FAA40248",105,"C22908",11,2011/11/23,"FAA40248","posted"
"FAA40280",105,"C22657",11,2011/11/23,"FAA40280","posted"
"FAA40552",105,"C22657",11,2011/11/25,"FAA40552","posted"
"FAT17205",105,"C53901",11,2011/11/25,"FAT17205","posted"
"FAA40300",105,"C22007",11,2011/11/23,"FAA40300","posted"
"FAA40303",105,"C22689",11,2011/11/23,"FAA40303","posted"
"FAA40311",105,"C24902",11,2011/11/23,"FAA40311","posted"
"FAA40770",105,"C82050",11,2011/11/28,"FAA40770","posted"
"FAA40262",105,"C24902",11,2011/11/23,"FAA40262","posted"
"FAA40268",105,"C22970",11,2011/11/23,"FAA40268","posted"
"FAA40271",105,"C22901",11,2011/11/23,"FAA40271","posted"
"FAA40267",105,"C22903",11,2011/11/23,"FAA40267","posted"
"FAA40270",105,"C22901",11,2011/11/23,"FAA40270","posted"
"FAA40273",105,"C22944",11,2011/11/23,"FAA40273","posted"
"FAT17078",105,"C53901",11,2011/11/23,"FAT17078","posted"
"FAA40275",105,"C22903",11,2011/11/23,"FAA40275","posted"
"FAA40281",105,"C94017",11,2011/11/23,"FAA40281","posted"
"FAT17079",105,"C53901",11,2011/11/23,"FAT17079","posted"
"FAA40279",105,"C22592",11,2011/11/23,"FAA40279","posted"
"FAA40276",105,"C22544",11,2011/11/23,"FAA40276","posted"
"FAT17080",105,"C53901",11,2011/11/23,"FAT17080","posted"
"FAA40283",105,"C94017",11,2011/11/23,"FAA40283","posted"
"FAA40286",105,"C22903",11,2011/11/23,"FAA40286","posted"
"FAT17086",105,"C53147",11,2011/11/23,"FAT17086","posted"
"FAA40277",105,"C22912",11,2011/11/23,"FAA40277","posted"
"FAA40278",105,"C22067",11,2011/11/23,"FAA40278","posted"
"FAT17084",105,"C53901",11,2011/11/23,"FAT17084","posted"
"FAA40325",105,"C22657",11,2011/11/23,"FAA40325","posted"
"FAA40301",105,"C22622",11,2011/11/23,"FAA40301","posted"
"FAA40302",105,"C22622",11,2011/11/23,"FAA40302","posted"
"FAA40309",105,"C22903",11,2011/11/23,"FAA40309","posted"
"FAA40305",105,"C22901",11,2011/11/23,"FAA40305","posted"
"FAA40306",105,"C22292",11,2011/11/23,"FAA40306","posted"
"FAT17085",105,"C53299",11,2011/11/23,"FAT17085","posted"
"FAA40304",105,"C22901",11,2011/11/23,"FAA40304","posted"
"FAA40320",105,"C62001",11,2011/11/23,"FAA40320","posted"
"FAA40307",105,"C22292",11,2011/11/23,"FAA40307","posted"
"FAA40335",105,"C22048",11,2011/11/23,"FAA40335","posted"
"FAA40310",105,"C22901",11,2011/11/23,"FAA40310","posted"
"FAA40312",105,"C22903",11,2011/11/23,"FAA40312","posted"
"FAA40321",105,"C62012",11,2011/11/23,"FAA40321","posted"
"FAA40454",105,"C22777",11,2011/11/24,"FAA40454","posted"
"FAA40322",105,"C22777",11,2011/11/23,"FAA40322","posted"
"FAA40455",105,"C22777",11,2011/11/24,"FAA40455","posted"
"FAA40313",105,"C22716",11,2011/11/23,"FAA40313","posted"
"FAA40667",105,"C75006",11,2011/11/26,"FAA40667","posted"
"FAA40494",105,"C22907",11,2011/11/25,"FAA40494","posted"
"FRA02757",105,"C22907",11,2011/11/23,"FRA02757","posted"
"FAA40285",105,"C22657",11,2011/11/23,"FAA40285","posted"
"FAA40284",105,"C22901",11,2011/11/23,"FAA40284","posted"
"FAA40289",105,"C22912",11,2011/11/23,"FAA40289","posted"
"FAA40613",105,"C22711",11,2011/11/25,"FAA40613","posted"
"FAA40615",105,"C22711",11,2011/11/25,"FAA40615","posted"
"FAA40288",105,"C22901",11,2011/11/23,"FAA40288","posted"
"FAA40295",105,"C22647",11,2011/11/23,"FAA40295","posted"
"FAA40296",105,"C22647",11,2011/11/23,"FAA40296","posted"
"FAA40771",105,"C82050",11,2011/11/28,"FAA40771","posted"
"FAA40297",105,"C94046",11,2011/11/23,"FAA40297","posted"
"FAA40294",105,"C22901",11,2011/11/23,"FAA40294","posted"
"FAA40290",105,"C22532",11,2011/11/23,"FAA40290","posted"
"FAA40292",105,"C22907",11,2011/11/23,"FAA40292","posted"
"FAA40308",105,"C75015",11,2011/11/23,"FAA40308","posted"
"FAA40293",105,"C22944",11,2011/11/23,"FAA40293","posted"
"FAA42266",105,"C95018",12,2011/12/14,"FAA42266","posted"
"FAA40319",105,"C24068",11,2011/11/23,"FAA40319","posted"
"FAA40315",105,"C22965",11,2011/11/23,"FAA40315","posted"
"FAA40703",105,"C22903",11,2011/11/28,"FAA40703","posted"
"FAA40327",105,"C22970",11,2011/11/23,"FAA40327","posted"
"FAA40318",105,"C22235",11,2011/11/23,"FAA40318","posted"
"FAA40326",105,"C22970",11,2011/11/23,"FAA40326","posted"
"FAA40324",105,"C22657",11,2011/11/23,"FAA40324","posted"
"FAT17087",105,"C53918",11,2011/11/23,"FAT17087","posted"
"FAA40328",105,"C22970",11,2011/11/23,"FAA40328","posted"
"FAA40329",105,"C94022",11,2011/11/23,"FAA40329","posted"
"FAA40332",105,"C82046",11,2011/11/23,"FAA40332","posted"
"FAT17260",105,"C53310",11,2011/11/28,"FAT17260","posted"
"FAT17091",105,"C53901",11,2011/11/23,"FAT17091","posted"
"FAA40331",105,"C22901",11,2011/11/23,"FAA40331","posted"
"FAA40339",105,"C22903",11,2011/11/23,"FAA40339","posted"
"FAA40334",105,"C22901",11,2011/11/23,"FAA40334","posted"
"FAT17093",105,"C53024",11,2011/11/23,"FAT17093","posted"
"AAA00456",105,"C22302",11,2011/11/23,"AAA00456","posted"
"FAT17082",105,"C53918",11,2011/11/23,"FAT17082","posted"
"FAA40291",105,"C22359",11,2011/11/23,"FAA40291","posted"
"FAA40299",105,"C22007",11,2011/11/23,"FAA40299","posted"
"FAA40357",105,"C22907",11,2011/11/23,"FAA40357","posted"
"FAA40490",105,"C22901",11,2011/11/24,"FAA40490","posted"
"FAA40358",105,"C22912",11,2011/11/23,"FAA40358","posted"
"FAT17099",105,"C53003",11,2011/11/23,"FAT17099","posted"
"FAA40360",105,"C22903",11,2011/11/23,"FAA40360","posted"
"FAA40440",105,"C22048",11,2011/11/24,"FAA40440","posted"
"FAA40359",105,"C22470",11,2011/11/23,"FAA40359","posted"
"FAA40361",105,"C22912",11,2011/11/23,"FAA40361","posted"
"FAT17102",105,"C53901",11,2011/11/23,"FAT17102","posted"
"FAA40762",105,"C95007",11,2011/11/28,"FAA40762","posted"
"FAT17103",105,"C53918",11,2011/11/23,"FAT17103","posted"
"FAA40364",105,"C24139",11,2011/11/23,"FAA40364","posted"
"FAA40371",105,"C22001",11,2011/11/23,"FAA40371","posted"
"FAA40368",105,"C22597",11,2011/11/23,"FAA40368","posted"
"FAA40668",105,"C75006",11,2011/11/26,"FAA40668","posted"
"FAT17104",105,"C53901",11,2011/11/23,"FAT17104","posted"
"FRA02759",105,"C22749",11,2011/11/23,"FRA02759","posted"
"FAT17105",105,"C53298",11,2011/11/23,"FAT17105","posted"
"FAA40372",105,"C22908",11,2011/11/23,"FAA40372","posted"
"FAA40373",105,"C22987",11,2011/11/23,"FAA40373","posted"
"FAT17107",105,"C53301",11,2011/11/23,"FAT17107","posted"
"FAT17112",105,"C53301",11,2011/11/23,"FAT17112","posted"
"FAA40588",105,"C22901",11,2011/11/25,"FAA40588","posted"
"FAA40376",105,"C75007",11,2011/11/24,"FAA40376","posted"
"FAA40519",105,"C22959",11,2011/11/25,"FAA40519","posted"
"FAT17108",105,"C53024",11,2011/11/23,"FAT17108","posted"
"FAA40374",105,"C82055",11,2011/11/23,"FAA40374","posted"
"FAT17109",105,"C53024",11,2011/11/23,"FAT17109","posted"
"FAA40375",105,"C24902",11,2011/11/23,"FAA40375","posted"
"FAA40554",105,"C82025",11,2011/11/25,"FAA40554","posted"
"FAA40338",105,"C24909",11,2011/11/23,"FAA40338","posted"
"FAT17092",105,"C53908",11,2011/11/23,"FAT17092","posted"
"AAA00457",105,"C22302",11,2011/11/23,"AAA00457","posted"
"FAT17094",105,"C53024",11,2011/11/23,"FAT17094","posted"
"FAA40340",105,"C22477",11,2011/11/23,"FAA40340","posted"
"FAT17095",105,"C53034",11,2011/11/23,"FAT17095","posted"
"FAA40352",105,"C22168",11,2011/11/23,"FAA40352","posted"
"FAT17347",105,"C53319",11,2011/11/30,"FAT17347","posted"
"FAA40351",105,"C22168",11,2011/11/23,"FAA40351","posted"
"FAA40333",105,"C82046",11,2011/11/23,"FAA40333","posted"
"FAA40343",105,"C22907",11,2011/11/23,"FAA40343","posted"
"FAT17096",105,"C53147",11,2011/11/23,"FAT17096","posted"
"FAA40344",105,"C22901",11,2011/11/23,"FAA40344","posted"
"FAA40346",105,"C22912",11,2011/11/23,"FAA40346","posted"
"FAA40345",105,"C22903",11,2011/11/23,"FAA40345","posted"
"FAA40349",105,"C22901",11,2011/11/23,"FAA40349","posted"
"FAA40350",105,"C22901",11,2011/11/23,"FAA40350","posted"
"FAA40431",105,"C92006",11,2011/11/24,"FAA40431","posted"
"FAA40348",105,"C22912",11,2011/11/23,"FAA40348","posted"
"FAA40347",105,"C22970",11,2011/11/23,"FAA40347","posted"
"FAA40120",105,"C22901",11,2011/11/22,"FAA40120","posted"
"FAA40119",105,"C22901",11,2011/11/22,"FAA40119","posted"
"FAA40125",105,"C22907",11,2011/11/22,"FAA40125","posted"
"FAA40130",105,"C22970",11,2011/11/22,"FAA40130","posted"
"FAA40127",105,"C22001",11,2011/11/22,"FAA40127","posted"
"FAA40269",105,"C22389",11,2011/11/23,"FAA40269","posted"
"FAA40128",105,"C22907",11,2011/11/22,"FAA40128","posted"
"FAA40129",105,"C22008",11,2011/11/22,"FAA40129","posted"
"FAT17037",105,"C53304",11,2011/11/22,"FAT17037","posted"
"FAA40131",105,"C22118",11,2011/11/22,"FAA40131","posted"
"FAT17036",105,"C53579",11,2011/11/22,"FAT17036","posted"
"FAA40134",105,"C24902",11,2011/11/22,"FAA40134","posted"
"FAA40135",105,"C22912",11,2011/11/22,"FAA40135","posted"
"FAA40132",105,"C22903",11,2011/11/22,"FAA40132","posted"
"FAA40133",105,"C22950",11,2011/11/22,"FAA40133","posted"
"FAA40136",105,"C22912",11,2011/11/22,"FAA40136","posted"
"FAA40142",105,"C22682",11,2011/11/22,"FAA40142","posted"
"FAA40143",105,"C22682",11,2011/11/22,"FAA40143","posted"
"FAA40137",105,"C22118",11,2011/11/22,"FAA40137","posted"
"FAT17038",105,"C53304",11,2011/11/22,"FAT17038","posted"
"FAA40138",105,"C22901",11,2011/11/22,"FAA40138","posted"
"FAA40140",105,"C22912",11,2011/11/22,"FAA40140","posted"
"FAA40139",105,"C53281",11,2011/11/22,"FAA40139","posted"
"FRA02758",105,"C22912",11,2011/11/23,"FRA02758","posted"
"FAA40354",105,"C22912",11,2011/11/23,"FAA40354","posted"
"FAT17097",105,"C53901",11,2011/11/23,"FAT17097","posted"
"FAA40353",105,"C22470",11,2011/11/23,"FAA40353","posted"
"FAA40355",105,"C22912",11,2011/11/23,"FAA40355","posted"
"FAT17098",105,"C53299",11,2011/11/23,"FAT17098","posted"
"FAT17101",105,"C53901",11,2011/11/23,"FAT17101","posted"
"FAA40356",105,"C22970",11,2011/11/23,"FAA40356","posted"
"FAA40385",105,"C62049",11,2011/11/24,"FAA40385","posted"
"FAT17121",105,"C53901",11,2011/11/24,"FAT17121","posted"
"FAA40651",105,"C57004",11,2011/11/26,"FAA40651","posted"
"FAT17137",105,"C53901",11,2011/11/24,"FAT17137","posted"
"FAT17122",105,"C53901",11,2011/11/24,"FAT17122","posted"
"FAA40382",105,"C22912",11,2011/11/24,"FAA40382","posted"
"FAA40477",105,"C24902",11,2011/11/24,"FAA40477","posted"
"FAT17124",105,"C53196",11,2011/11/24,"FAT17124","posted"
"FAT17125",105,"C53196",11,2011/11/24,"FAT17125","posted"
"FAA40383",105,"C22908",11,2011/11/24,"FAA40383","posted"
"FAA40387",105,"C24424",11,2011/11/24,"FAA40387","posted"
"FAT17126",105,"C53097",11,2011/11/24,"FAT17126","posted"
